Column1,Country,Year,Session number,Vote,Overall vote result,Month,Text_number,In favour,Against,Abstaining,Text title,Type,Topic,Main sponsors,Spochina,OIC,EU,WEOG,LMG,AfrU,G7,G20,Chinainfav,Chinagainst,ODI_MOFCOM,BU_ODA,AEI_FDI,FT_ODI
3026,Japan,2015,HRC-30,Abstaining,In favour,SEP,30/13,31,1,15,Promotion and protection of the human rights of peasants and other people working in rural areas,Thematic - Groups in Focus,Peasants,"Bolivia (Plurinational State of), Cuba, Ecuador, South Africa",0,0,0,0,0,0,1,1,0,0,3038.2,,1340,625.1
3027,Japan,2015,HRC-30,In favour,In favour,SEP,30/15,37,3,7,Human rights and preventing and countering violent extremism,Thematic - Civil and Political Rights,Extremism,"Albania, Bangladesh, Cameroon, Colombia, France, Iraq, Mali, Morocco, Peru, Turkey, Tunisia, United States of America",0,0,0,0,0,0,1,1,0,0,3038.2,,1340,625.1
3028,Japan,2015,HRC-30,Abstaining,In favour,SEP,30/16,32,12,3,"From rhetoric to reality: a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance",Thematic - Civil and Political Rights,Racism,Algeria (African Group),0,0,0,0,0,0,1,1,0,0,3038.2,,1340,625.1
3029,Japan,2015,HRC-30,Abstaining,In favour,SEP,30/17,32,12,3,Forum on people of African descent in the diaspora,Thematic - Groups in Focus,People of African Descent,Algeria (African Group),0,0,0,0,0,0,1,1,0,0,3038.2,,1340,625.1
3030,Japan,2015,HRC-30,Abstaining,In favour,SEP,30/28,33,10,4,The right to development,"Thematic - Economic, Social and Cultural Rights",Development,Iran (Islamic Republic of) (NAM),0,0,0,0,0,0,1,1,0,0,3038.2,,1340,625.1
3031,Japan,2015,HRC-30,Against,In favour,SEP,30/29,31,14,2,Promotion of a democratic and equitable international order,Thematic - Cross-Cutting/Other,Democratic and Equitable International Order,Cuba,0,0,0,0,0,0,1,1,0,0,3038.2,,1340,625.1
3485,Mexico,2015,S-28,Against,In favour,MAR,28/01,31,16,0,Composition of staff of the Office of the United Nations High Commissioner for Human Rights,Institutional/Procedural,Office of the High Commissioner for Human Rights,Cuba,0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3486,Mexico,2015,HRC-28,In favour,In favour,MAR,28/03,29,6,12,"Ensuring use of remotely piloted aircraft or armed drones in counter-terrorism and military operations in accordance with international law, including international human rights and humanitarian law",Thematic - Civil and Political Rights,Drones,Pakistan,0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3487,Mexico,2015,HRC-28,In favour,In favour,MAR,28/05,33,2,12,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation","Thematic - Economic, Social and Cultural Rights",Repatriation of Funds,Algeria (African Group),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3488,Mexico,2015,HRC-28,In favour,In favour,MAR,28/07,32,13,2,"Renewal of the mandate of the open-ended intergovernmental working group to consider the possibility of elaborating an international regulatory framework on the regulation, monitoring and oversight of the activities of private military and security companies",Thematic - Cross-Cutting/Other,Mercenaries,"Algeria (African Group), Cuba, Venezuela (Bolivarian Republic of)",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3489,Mexico,2015,HRC-28,Abstaining,In favour,MAR,28/08,31,14,1,"The effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights","Thematic - Economic, Social and Cultural Rights",Foreign Debt,Cuba,0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3490,Mexico,2015,HRC-28,In favour,In favour,MAR,28/14,35,0,12,"Human rights, democracy and the rule of law",Thematic - Civil and Political Rights,Democracy,"Morocco, Norway, Peru, Republic of Korea, Romania, Tunisia",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3491,Mexico,2015,HRC-28,Against,In favour,MAR,28/17,25,16,6,Effects of terrorism on the enjoyment of human rights,Thematic - Civil and Political Rights,Terrorism,"Algeria, Egypt, Jordan, Morocco, Saudi Arabia",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3492,Mexico,2015,HRC-28,In favour,In favour,MAR,28/20,29,6,12,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic,Country - Situations,Syrian Arab Republic,"France, Germany, Italy, Jordan, Kuwait, Morocco, Qatar, Saudi Arabia, Turkey, United Kingdom, United States of America",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3493,Mexico,2015,HRC-28,In favour,In favour,MAR,28/21,20,11,16,Situation of human rights in the Islamic Republic of Iran,Country - Situations,Islamic Republic of Iran,"Republic of Moldova, Sweden, The former Yugoslav Republic of Macedonia, United States of America",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3494,Mexico,2015,HRC-28,In favour,In favour,MAR,28/22,27,6,14,Situation of human rights in the Democratic People’s Republic of Korea,Country - Situations,Democratic People's Republic of Korea,"Japan, Latvia (EU)",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3495,Mexico,2015,HRC-28,In favour,In favour,MAR,28/24,29,1,17,Human rights in the occupied Syrian Golan,Country - Situations,Israel,Pakistan (OIC),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3496,Mexico,2015,HRC-28,In favour,In favour,MAR,28/25,45,1,1,Right of the Palestinian people to self-determination,Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3497,Mexico,2015,HRC-28,In favour,In favour,MAR,28/26,45,1,1,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan",Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3498,Mexico,2015,HRC-28,In favour,In favour,MAR,28/27,43,1,3,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem",Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3499,Mexico,2015,HRC-29,In favour,In favour,JUN,29/03,33,14,0,Human rights and international solidarity,"Thematic - Economic, Social and Cultural Rights",International Solidarity,Cuba,0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3500,Mexico,2015,HRC-29,In favour,In favour,JUN,29/10,41,0,6,"Human rights and the regulation of civilian acquisition, possession and use of firearms",Thematic - Civil and Political Rights,Firearms,"Ecuador, Peru",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3501,Mexico,2015,HRC-29,In favour,In favour,JUN,29/16,29,6,12,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic,Country - Situations,Syrian Arab Republic,"France, Germany, Italy, Jordan, Kuwait, Morocco, Qatar, Saudi Arabia, Turkey, United Kingdom, United States of America",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3502,Mexico,2015,HRC-29,Abstaining,In favour,JUN,29/17,21,8,18,Situation of human rights in Belarus,Country - Situations,Belarus,Latvia (EU),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3503,Mexico,2015,HRC-29,Abstaining,In favour,JUN,29/22,29,14,4,"Protection of the family: contribution of the family to the realization of the right to an adequate standard of living for its members, particularly through its role in poverty eradication and achieving sustainable development","Thematic - Economic, Social and Cultural Rights",Family,"Bangladesh, Belarus, China, Cote d’Ivoire, Egypt, El Salvador, Mauritania, Morocco, Qatar, Russian Federation, Saudi Arabia, Tunisia",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3504,Mexico,2015,HRC-29,In favour,In favour,JUN,29/23,21,6,20,Cooperation and assistance to Ukraine in the field of human rights,Country - Technical Support/Capacity Building,Ukraine,Ukraine,0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3505,Mexico,2015,HRC-29,In favour,In favour,JUN,29/25,41,1,5,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem",Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3506,Mexico,2015,HRC-30,In favour,In favour,SEP,30/05,26,13,8,The question of the death penalty,Thematic - Civil and Political Rights,Death Penalty,"Belgium, Benin, Costa Rica, France, Mexico, Republic of Moldova, Mongolia, Switzerland",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3507,Mexico,2015,HRC-30,Abstaining,In favour,SEP,30/06,32,14,1,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination,Thematic - Cross-Cutting/Other,Mercenaries,Cuba,0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3508,Mexico,2015,HRC-30,In favour,In favour,SEP,30/10,29,6,12,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic,Country - Situations,Syrian Arab Republic,"France, Germany, Italy, Jordan, Kuwait, Morocco, Qatar, Saudi Arabia, Turkey, United Kingdom, United States of America",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3509,Mexico,2015,HRC-30,In favour,In favour,SEP,30/12,33,12,2,Promotion of the right to peace,Thematic - Civil and Political Rights,Peace,Cuba,0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3510,Mexico,2015,HRC-30,In favour,In favour,SEP,30/02,33,14,0,Human rights and unilateral coercive measures,"Thematic - Economic, Social and Cultural Rights",Unilateral Coercive Measures,Iran (Islamic Republic of) (NAM),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3511,Mexico,2015,HRC-30,Abstaining,In favour,SEP,30/13,31,1,15,Promotion and protection of the human rights of peasants and other people working in rural areas,Thematic - Groups in Focus,Peasants,"Bolivia (Plurinational State of), Cuba, Ecuador, South Africa",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3512,Mexico,2015,HRC-30,In favour,In favour,SEP,30/15,37,3,7,Human rights and preventing and countering violent extremism,Thematic - Civil and Political Rights,Extremism,"Albania, Bangladesh, Cameroon, Colombia, France, Iraq, Mali, Morocco, Peru, Turkey, Tunisia, United States of America",0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3513,Mexico,2015,HRC-30,In favour,In favour,SEP,30/16,32,12,3,"From rhetoric to reality: a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance",Thematic - Civil and Political Rights,Racism,Algeria (African Group),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3514,Mexico,2015,HRC-30,In favour,In favour,SEP,30/17,32,12,3,Forum on people of African descent in the diaspora,Thematic - Groups in Focus,People of African Descent,Algeria (African Group),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3515,Mexico,2015,HRC-30,In favour,In favour,SEP,30/28,33,10,4,The right to development,"Thematic - Economic, Social and Cultural Rights",Development,Iran (Islamic Republic of) (NAM),0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3516,Mexico,2015,HRC-30,Abstaining,In favour,SEP,30/29,31,14,2,Promotion of a democratic and equitable international order,Thematic - Cross-Cutting/Other,Democratic and Equitable International Order,Cuba,0,0,0,0,0,0,0,1,0,0,524.76,,,1125.87
3732,Morocco,2015,S-28,Against,In favour,MAR,28/01,31,16,0,Composition of staff of the Office of the United Nations High Commissioner for Human Rights,Institutional/Procedural,Office of the High Commissioner for Human Rights,Cuba,0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3733,Morocco,2015,HRC-28,In favour,In favour,MAR,28/03,29,6,12,"Ensuring use of remotely piloted aircraft or armed drones in counter-terrorism and military operations in accordance with international law, including international human rights and humanitarian law",Thematic - Civil and Political Rights,Drones,Pakistan,0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3734,Morocco,2015,HRC-28,In favour,In favour,MAR,28/05,33,2,12,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation","Thematic - Economic, Social and Cultural Rights",Repatriation of Funds,Algeria (African Group),0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3735,Morocco,2015,HRC-28,In favour,In favour,MAR,28/07,32,13,2,"Renewal of the mandate of the open-ended intergovernmental working group to consider the possibility of elaborating an international regulatory framework on the regulation, monitoring and oversight of the activities of private military and security companies",Thematic - Cross-Cutting/Other,Mercenaries,"Algeria (African Group), Cuba, Venezuela (Bolivarian Republic of)",0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3736,Morocco,2015,HRC-28,In favour,In favour,MAR,28/08,31,14,1,"The effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights","Thematic - Economic, Social and Cultural Rights",Foreign Debt,Cuba,0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3737,Morocco,2015,HRC-28,In favour,In favour,MAR,28/14,35,0,12,"Human rights, democracy and the rule of law",Thematic - Civil and Political Rights,Democracy,"Morocco, Norway, Peru, Republic of Korea, Romania, Tunisia",0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3738,Morocco,2015,HRC-28,In favour,In favour,MAR,28/17,25,16,6,Effects of terrorism on the enjoyment of human rights,Thematic - Civil and Political Rights,Terrorism,"Algeria, Egypt, Jordan, Morocco, Saudi Arabia",0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3739,Morocco,2015,HRC-28,In favour,In favour,MAR,28/20,29,6,12,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic,Country - Situations,Syrian Arab Republic,"France, Germany, Italy, Jordan, Kuwait, Morocco, Qatar, Saudi Arabia, Turkey, United Kingdom, United States of America",0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3740,Morocco,2015,HRC-28,Abstaining,In favour,MAR,28/21,20,11,16,Situation of human rights in the Islamic Republic of Iran,Country - Situations,Islamic Republic of Iran,"Republic of Moldova, Sweden, The former Yugoslav Republic of Macedonia, United States of America",0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3741,Morocco,2015,HRC-28,In favour,In favour,MAR,28/22,27,6,14,Situation of human rights in the Democratic People’s Republic of Korea,Country - Situations,Democratic People's Republic of Korea,"Japan, Latvia (EU)",0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3742,Morocco,2015,HRC-28,In favour,In favour,MAR,28/24,29,1,17,Human rights in the occupied Syrian Golan,Country - Situations,Israel,Pakistan (OIC),0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3743,Morocco,2015,HRC-28,In favour,In favour,MAR,28/25,45,1,1,Right of the Palestinian people to self-determination,Country - Situations,Palestine,Pakistan (OIC),0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3744,Morocco,2015,HRC-28,In favour,In favour,MAR,28/26,45,1,1,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan",Country - Situations,Palestine,Pakistan (OIC),0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3745,Morocco,2015,HRC-28,In favour,In favour,MAR,28/27,43,1,3,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem",Country - Situations,Palestine,Pakistan (OIC),0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3746,Morocco,2015,HRC-29,In favour,In favour,JUN,29/03,33,14,0,Human rights and international solidarity,"Thematic - Economic, Social and Cultural Rights",International Solidarity,Cuba,0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3747,Morocco,2015,HRC-29,In favour,In favour,JUN,29/10,41,0,6,"Human rights and the regulation of civilian acquisition, possession and use of firearms",Thematic - Civil and Political Rights,Firearms,"Ecuador, Peru",0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3748,Morocco,2015,HRC-29,In favour,In favour,JUN,29/16,29,6,12,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic,Country - Situations,Syrian Arab Republic,"France, Germany, Italy, Jordan, Kuwait, Morocco, Qatar, Saudi Arabia, Turkey, United Kingdom, United States of America",0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3749,Morocco,2015,HRC-29,Abstaining,In favour,JUN,29/17,21,8,18,Situation of human rights in Belarus,Country - Situations,Belarus,Latvia (EU),0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3750,Morocco,2015,HRC-29,In favour,In favour,JUN,29/22,29,14,4,"Protection of the family: contribution of the family to the realization of the right to an adequate standard of living for its members, particularly through its role in poverty eradication and achieving sustainable development","Thematic - Economic, Social and Cultural Rights",Family,"Bangladesh, Belarus, China, Cote d’Ivoire, Egypt, El Salvador, Mauritania, Morocco, Qatar, Russian Federation, Saudi Arabia, Tunisia",0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3751,Morocco,2015,HRC-29,Abstaining,In favour,JUN,29/23,21,6,20,Cooperation and assistance to Ukraine in the field of human rights,Country - Technical Support/Capacity Building,Ukraine,Ukraine,0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
3752,Morocco,2015,HRC-29,In favour,In favour,JUN,29/25,41,1,5,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem",Country - Situations,Palestine,Pakistan (OIC),0,1,0,0,0,1,0,0,0,0,156.29,,,47.9
